order_id,product_id,customer_id,order_date,sales_amount,discount,quantity,profit
ORD58600,PROD0108,CUST0963,02/27/2024,1293.66,0.09,5,149.8
ORD13771,PROD0047,CUST0617,09/25/2023,777.56,0.18,4,98.1
ORD23853,PROD0093,CUST0995,07/10/2023,1613.3,0.27,5,256.56
ORD90698,PROD0090,CUST0112,06/13/2024,195.48,0.21,4,47.28
ORD65647,PROD0005,CUST0009,02/18/2024,920.74,0.26,8,197.65
ORD37004,PROD0086,CUST0717,08/05/2023,687.54,0.03,8,136.68
ORD57203,PROD0041,CUST0900,05/27/2024,1322.99,0.01,5,69.63
ORD32388,PROD0018,CUST0012,12/08/2023,1014.53,0.15,4,77.49
ORD91946,PROD0099,CUST0986,12/16/2023,512.53,0.3,6,102.33
ORD93617,PROD0067,CUST0312,12/31/2023,166.11,0.3,7,30.58
ORD88745,PROD0027,CUST0689,07/14/2023,731.72,0.13,2,59.26
ORD35204,PROD0027,CUST0278,11/25/2023,613.97,0.27,2,59.53
ORD27269,PROD0078,CUST0406,05/08/2024,1846.05,0.08,6,389.82
ORD92962,PROD0055,CUST0448,05/01/2024,477.25,0.17,4,65.36
ORD38449,PROD0104,CUST0830,09/25/2023,560.72,0.18,5,114.91
ORD31476,PROD0100,CUST0424,04/15/2024,2157.93,0.21,6,145.93
ORD13837,PROD0002,CUST0565,03/30/2024,885.14,0.2,3,220.91
ORD64433,PROD0067,CUST0029,09/26/2023,214.25,0.21,8,12.65
ORD84213,PROD0089,CUST0071,11/23/2023,2282.13,0.02,5,499.7
ORD98726,PROD0086,CUST0189,07/20/2023,515.65,0.03,6,60.5
ORD14828,PROD0034,CUST0479,06/22/2024,2649.2,0.21,7,592.19
ORD90784,PROD0001,CUST0770,05/02/2024,388.4,0.27,2,91.94
ORD56558,PROD0049,CUST0815,12/23/2023,3049.33,0.1,9,458.1
ORD23207,PROD0117,CUST0841,09/16/2023,1813.14,0.14,5,269.85
ORD95463,PROD0011,CUST0816,07/15/2023,154.08,0.04,5,28.64
ORD43087,PROD0062,CUST0059,07/30/2023,2199.28,0.01,6,360.66
ORD74280,PROD0091,CUST0281,08/24/2023,2763.68,0.02,8,418.18
ORD50971,PROD0030,CUST0529,07/07/2023,169.67,0.18,3,25.56
ORD42874,PROD0072,CUST0832,07/04/2023,723.9,0.27,2,70.24
ORD45935,PROD0074,CUST0981,02/10/2024,2124.58,0.04,5,215.57
ORD94668,PROD0071,CUST0206,05/31/2024,1344.9,0.25,4,221.28
ORD66644,PROD0016,CUST0193,12/01/2023,1106.79,0.08,3,96.11
ORD93431,PROD0007,CUST0790,02/17/2024,2452.22,0.15,8,522.81
ORD89378,PROD0076,CUST0433,08/07/2023,3020.36,0.05,7,507.97
ORD40721,PROD0108,CUST0868,04/21/2024,500.4,0.12,2,26.62
ORD63182,PROD0048,CUST0814,12/31/2023,680.92,0.28,3,42.92
ORD70002,PROD0107,CUST0100,12/06/2023,1346,0.01,8,281.35
ORD18211,PROD0048,CUST0517,12/03/2023,2395.82,0.05,8,304.31
ORD72205,PROD0096,CUST0517,09/16/2023,1696.89,0.23,5,337.95
ORD26307,PROD0054,CUST0114,12/19/2023,1028.52,0.15,6,96.87
ORD43829,PROD0003,CUST0562,08/27/2023,29.33,0.16,3,5.46
ORD62734,PROD0035,CUST0524,07/06/2023,1277.71,0.23,4,216.86
ORD47606,PROD0014,CUST0991,01/19/2024,283.88,0.2,5,25.78
ORD37382,PROD0030,CUST0022,03/17/2024,491.07,0.11,8,55.06
ORD84447,PROD0093,CUST0103,01/21/2024,742.56,0.16,2,62.8
ORD56042,PROD0032,CUST0420,04/15/2024,723.43,0.27,5,143.75
ORD55768,PROD0008,CUST0265,01/22/2024,1944.28,0.07,7,114.04
ORD41455,PROD0022,CUST0925,06/15/2024,2499.57,0.08,6,306.95
ORD39514,PROD0007,CUST0876,05/15/2024,1622.79,0.25,6,138.28
ORD75941,PROD0023,CUST0655,08/16/2023,3428.27,0.01,7,551.83
ORD51318,PROD0092,CUST0680,08/30/2023,96.56,0.06,1,14
ORD88453,PROD0049,CUST0659,07/23/2023,2770.75,0.08,8,425.38
ORD86020,PROD0118,CUST0505,12/24/2023,622.62,0.23,4,149.98
ORD44163,PROD0027,CUST0853,01/17/2024,2926.89,0.13,8,377.18
ORD52418,PROD0110,CUST0400,09/26/2023,276.3,0.29,2,14.72
ORD91058,PROD0008,CUST0863,11/11/2023,241.91,0.19,1,36.52
ORD29901,PROD0084,CUST0706,08/26/2023,553.31,0.15,5,109.37
ORD71236,PROD0091,CUST0264,09/29/2023,1392.41,0.21,5,137.26
ORD37932,PROD0049,CUST0124,04/13/2024,2676.63,0.21,9,435.38
ORD81421,PROD0119,CUST0389,05/26/2024,872.73,0.01,9,111.22
ORD22464,PROD0120,CUST0098,07/05/2023,314.83,0.17,1,23.11
ORD88156,PROD0043,CUST0983,12/30/2023,1910.78,0.09,8,464.52
ORD38110,PROD0049,CUST0272,06/27/2024,2055.47,0.22,7,229.81
ORD65708,PROD0116,CUST0061,04/01/2024,632.13,0.05,3,73.34
ORD81825,PROD0003,CUST0426,10/23/2023,79.04,0.03,7,15.43
ORD64110,PROD0061,CUST0182,06/08/2024,2351.06,0.28,7,164.11
ORD34540,PROD0076,CUST0684,06/21/2024,862.96,0.05,2,168.9
ORD47493,PROD0096,CUST0844,06/21/2024,3332.07,0.16,9,347.2
ORD69294,PROD0110,CUST0728,06/15/2024,1007.92,0.26,7,123.37
ORD43308,PROD0108,CUST0793,02/24/2024,218.93,0.23,1,26.21
ORD99571,PROD0088,CUST0467,03/29/2024,764.3,0.14,7,142.09
ORD66613,PROD0086,CUST0147,10/06/2023,438.57,0.01,5,41.81
ORD94882,PROD0106,CUST0272,10/27/2023,139.8,0.09,3,19.78
ORD42483,PROD0084,CUST0723,10/22/2023,205.7,0.21,2,24.47
ORD40817,PROD0090,CUST0644,08/23/2023,118.77,0.04,2,28.52
ORD61910,PROD0106,CUST0283,11/28/2023,233.01,0.09,5,13.09
ORD93681,PROD0094,CUST0518,03/23/2024,2799.65,0.03,6,571.13
ORD26254,PROD0101,CUST0586,10/02/2023,35.03,0.17,4,5.92
ORD43206,PROD0020,CUST0578,03/07/2024,2389.17,0.23,7,207.84
ORD84603,PROD0073,CUST0809,03/31/2024,65.83,0.18,2,11.31
ORD79081,PROD0112,CUST0004,03/22/2024,608.5,0.26,2,33.73
ORD57350,PROD0010,CUST0315,02/13/2024,2079.68,0.24,6,193.87
ORD54508,PROD0115,CUST0787,06/27/2024,125.03,0.27,9,10.75
ORD93057,PROD0081,CUST0406,12/27/2023,1271.49,0.14,4,233.22
ORD88505,PROD0112,CUST0850,09/10/2023,2791.71,0.03,7,238.96
ORD38997,PROD0085,CUST0351,08/10/2023,571.38,0.18,8,135.44
ORD91791,PROD0020,CUST0158,03/28/2024,2765.94,0.22,8,423.07
ORD78771,PROD0097,CUST0593,08/14/2023,61.35,0.3,7,3.9
ORD38743,PROD0111,CUST0825,09/22/2023,119.65,0.08,9,26.72
ORD13392,PROD0092,CUST0454,09/22/2023,158.19,0.23,2,25.79
ORD76340,PROD0073,CUST0859,08/24/2023,131.66,0.18,4,17.19
ORD59072,PROD0095,CUST0248,11/04/2023,209.51,0.12,1,12.63
ORD17037,PROD0001,CUST0808,09/02/2023,582.61,0.27,3,60.74
ORD79690,PROD0067,CUST0749,01/13/2024,51.53,0.24,2,11.73
ORD25776,PROD0008,CUST0925,11/15/2023,1902.46,0.09,7,345.54
ORD70306,PROD0053,CUST0401,12/26/2023,180.29,0.23,1,40.39
ORD94387,PROD0099,CUST0896,12/17/2023,674.83,0.21,7,41.25
ORD96988,PROD0089,CUST0698,05/21/2024,2067.89,0.26,6,286.2
ORD63660,PROD0036,CUST0213,01/31/2024,1464.66,0.09,4,132.68
ORD78765,PROD0083,CUST0167,08/25/2023,1567.44,0.1,4,117.95
ORD16964,PROD0060,CUST0756,08/26/2023,250.01,0.27,2,40.98
ORD40252,PROD0036,CUST0711,03/11/2024,3025.9,0.06,8,744.56
ORD71987,PROD0065,CUST0101,07/27/2023,43.72,0.3,5,4.56
ORD58757,PROD0104,CUST0250,08/04/2023,708.42,0.26,7,76.16
ORD76906,PROD0044,CUST0017,08/16/2023,1351.17,0.23,7,71.34
ORD97147,PROD0081,CUST0650,06/13/2024,2860.86,0.14,9,618.24
ORD36472,PROD0084,CUST0889,10/13/2023,95.04,0.27,1,12.04
ORD33036,PROD0092,CUST0263,01/22/2024,498.19,0.03,5,93.08
ORD22855,PROD0069,CUST0534,05/26/2024,1709.11,0.29,5,421.11
ORD50098,PROD0027,CUST0969,03/16/2024,782.19,0.07,2,147.25
ORD62183,PROD0013,CUST0517,12/04/2023,1798.93,0.01,9,226.92
ORD13238,PROD0020,CUST0811,10/24/2023,2101.05,0.21,6,459.04
ORD30226,PROD0065,CUST0847,09/21/2023,11.87,0.05,1,2.12
ORD93599,PROD0003,CUST0042,12/30/2023,67.63,0.17,7,15.67
ORD26506,PROD0070,CUST0100,03/20/2024,48.37,0.24,1,11.68
ORD53913,PROD0104,CUST1000,05/10/2024,629.1,0.08,5,56.18
ORD88029,PROD0036,CUST0868,07/23/2023,1512.95,0.06,4,255.42
ORD69480,PROD0021,CUST0610,08/10/2023,2246.4,0.18,9,133
ORD36333,PROD0099,CUST0044,09/27/2023,859.09,0.12,8,84.98
ORD32648,PROD0035,CUST0911,04/04/2024,2762.83,0.26,9,405.29
ORD42445,PROD0027,CUST0742,08/05/2023,3196.03,0.05,8,165.78
ORD55765,PROD0030,CUST0683,01/10/2024,326.92,0.21,6,41.33
ORD54354,PROD0093,CUST0801,05/12/2024,3898.44,0.02,9,678.2
ORD10376,PROD0097,CUST0236,03/25/2024,27.04,0.28,3,6.67
ORD13254,PROD0092,CUST0985,12/26/2023,568.04,0.21,7,71.65
ORD53677,PROD0071,CUST0227,04/27/2024,2510.48,0.2,7,303.56
ORD94527,PROD0096,CUST0624,03/04/2024,2856.06,0.19,8,634.77
ORD82511,PROD0066,CUST0292,03/24/2024,603.55,0.14,2,48.99
ORD78803,PROD0105,CUST0675,08/11/2023,521.11,0.17,6,124.73
ORD23126,PROD0067,CUST0206,12/11/2023,149.16,0.12,5,11.47
ORD52324,PROD0117,CUST0758,01/27/2024,1770.97,0.16,5,122.83
ORD73672,PROD0056,CUST0166,01/27/2024,1600.25,0.27,9,323.4
ORD71465,PROD0048,CUST0598,10/30/2023,1399.67,0.26,6,267.48
ORD81419,PROD0103,CUST0004,09/25/2023,1325.01,0.13,4,278.06
ORD62401,PROD0097,CUST0635,09/05/2023,28.17,0.25,3,5.78
ORD81808,PROD0007,CUST0928,11/09/2023,1968.99,0.09,6,364.41
ORD44162,PROD0017,CUST0143,01/19/2024,132.79,0.03,1,8.19
ORD85642,PROD0057,CUST0136,12/27/2023,84.75,0.11,3,19.98
ORD85745,PROD0090,CUST0593,03/30/2024,152.18,0.18,3,36.16
ORD26759,PROD0088,CUST0086,10/16/2023,716.05,0.06,6,174.07
ORD15256,PROD0023,CUST0994,11/17/2023,2735.69,0.21,7,330.92
ORD11510,PROD0032,CUST0126,04/04/2024,1141.63,0.28,8,120.31
ORD71178,PROD0118,CUST0774,04/29/2024,1103.74,0.09,6,115.46
ORD37569,PROD0082,CUST0871,10/23/2023,244.19,0.08,1,50.24
ORD64958,PROD0014,CUST0383,01/20/2024,54.65,0.23,1,6.91
ORD36331,PROD0038,CUST0092,05/02/2024,426.88,0.08,4,105.04
ORD44876,PROD0054,CUST0437,06/18/2024,580.81,0.28,4,134.2
ORD92832,PROD0093,CUST0509,07/06/2023,318.24,0.28,1,71.17
ORD72984,PROD0063,CUST0613,11/16/2023,984.88,0.26,9,197.28
ORD52499,PROD0111,CUST0181,12/29/2023,93.06,0.08,7,14.37
ORD50209,PROD0064,CUST0979,01/09/2024,393.37,0.02,3,80.96
ORD58805,PROD0077,CUST0129,04/16/2024,1130.8,0.22,5,114.05
ORD62910,PROD0048,CUST0741,01/09/2024,1992.32,0.21,8,147.86
ORD57497,PROD0114,CUST0068,06/28/2024,1245.79,0.07,9,255.63
ORD84042,PROD0053,CUST0796,03/23/2024,402.72,0.14,2,66.53
ORD41589,PROD0062,CUST0484,10/10/2023,2177.07,0.02,6,443.02
ORD49171,PROD0041,CUST0972,08/05/2023,1996.51,0.17,9,455.76
ORD91149,PROD0093,CUST0445,09/22/2023,1626.56,0.08,4,202.89
ORD47376,PROD0112,CUST0085,04/09/2024,1073.1,0.13,3,182.04
ORD38561,PROD0070,CUST0962,12/28/2023,236.74,0.07,4,28.8
ORD24543,PROD0017,CUST0412,09/24/2023,235.47,0.14,2,43.7
ORD65697,PROD0093,CUST0032,01/26/2024,2174.64,0.18,6,175.6
ORD84954,PROD0071,CUST0943,07/14/2023,3631.23,0.1,9,796.61
ORD52128,PROD0075,CUST0734,09/26/2023,1940.05,0.18,9,186.94
ORD97998,PROD0002,CUST0586,03/21/2024,863.02,0.22,3,65.98
ORD82251,PROD0001,CUST0945,12/20/2023,1050.82,0.21,5,213.85
ORD70259,PROD0086,CUST0746,11/05/2023,223.27,0.16,3,37.84
ORD91106,PROD0106,CUST0510,03/06/2024,215.08,0.16,5,41.8
ORD24182,PROD0116,CUST0251,12/13/2023,538.97,0.19,3,106.04
ORD84281,PROD0070,CUST0266,12/04/2023,99.28,0.22,2,23.5
ORD86258,PROD0018,CUST0488,12/02/2023,1342.76,0.1,5,203.59
ORD41366,PROD0063,CUST0011,05/24/2024,1100.23,0.07,8,145.95
ORD36971,PROD0113,CUST0702,08/08/2023,155.36,0.29,3,25.45
ORD46339,PROD0036,CUST0533,10/13/2023,2647.66,0.06,7,593.85
ORD19399,PROD0057,CUST0990,11/26/2023,77.13,0.19,3,8.98
ORD25696,PROD0012,CUST0653,02/26/2024,49,0.23,1,6.7
ORD37714,PROD0092,CUST0021,11/14/2023,704.66,0.02,7,140.53
ORD53404,PROD0099,CUST0400,07/07/2023,640.66,0.25,7,111.51
ORD26744,PROD0033,CUST0395,01/27/2024,54.32,0.03,2,9.24
ORD81767,PROD0072,CUST0626,10/26/2023,2439.43,0.18,6,323.26
ORD27793,PROD0041,CUST0253,03/06/2024,1026.32,0.04,4,106.49
ORD11370,PROD0105,CUST0975,03/08/2024,533.66,0.15,6,34.03
ORD88723,PROD0045,CUST0937,05/01/2024,827.01,0.17,2,57.11
ORD16880,PROD0106,CUST0249,09/10/2023,42.5,0.17,1,5.56
ORD38570,PROD0060,CUST0025,07/15/2023,239.74,0.3,2,47.99
ORD96893,PROD0033,CUST0465,09/18/2023,76.44,0.09,3,6.53
ORD85431,PROD0033,CUST0465,03/07/2024,208.32,0.07,8,31.05
ORD37363,PROD0090,CUST0435,11/18/2023,122.48,0.01,2,30.5
ORD89673,PROD0046,CUST0317,11/08/2023,404.77,0.1,1,74.09
ORD84051,PROD0074,CUST0842,11/08/2023,1088.85,0.18,3,148.02
ORD13830,PROD0114,CUST0381,05/07/2024,512.01,0.14,4,43.64
ORD69847,PROD0009,CUST0142,12/03/2023,831.4,0.05,6,141.33
ORD27841,PROD0035,CUST0222,02/18/2024,3173.53,0.15,9,230.51
ORD83915,PROD0091,CUST0557,02/20/2024,1801.33,0.27,7,323.5
ORD50668,PROD0096,CUST0108,08/10/2023,1256.14,0.05,3,163
ORD30121,PROD0031,CUST0316,04/10/2024,133.65,0.19,5,14.56
ORD88162,PROD0120,CUST0982,03/10/2024,1612.07,0.15,5,292.13
ORD44548,PROD0044,CUST0794,09/14/2023,1872.58,0.17,9,142.84
ORD12956,PROD0069,CUST0298,03/24/2024,2310.91,0.04,5,370.37
ORD58552,PROD0054,CUST0191,02/10/2024,1500.42,0.07,8,104.35
ORD31049,PROD0120,CUST0203,03/19/2024,1797.93,0.21,6,298.76
ORD84070,PROD0060,CUST0269,08/10/2023,133.57,0.22,1,24.56
ORD75101,PROD0027,CUST0929,03/26/2024,1913.41,0.09,5,440.3
ORD60115,PROD0023,CUST0520,07/01/2023,455.12,0.08,1,37.65
ORD75434,PROD0052,CUST0997,05/07/2024,2657.79,0.23,8,638.58
ORD85073,PROD0004,CUST0287,02/13/2024,879.45,0.08,4,208.27
ORD60539,PROD0072,CUST0349,07/12/2023,912.31,0.08,2,170.17
ORD64601,PROD0011,CUST0471,09/02/2023,22.79,0.29,1,4.86
ORD47772,PROD0058,CUST0791,07/27/2023,1368.22,0.2,4,164.66
ORD47189,PROD0003,CUST0648,01/09/2024,90.09,0.14,9,17.1
ORD13249,PROD0036,CUST0439,04/23/2024,2643.64,0.27,9,403.36
ORD30279,PROD0091,CUST0355,03/23/2024,2344.19,0.05,7,516.01
ORD43342,PROD0072,CUST0986,06/07/2024,1427.96,0.28,4,240.56
ORD40097,PROD0052,CUST0860,04/05/2024,1009.62,0.22,3,54.63
ORD56947,PROD0050,CUST0397,02/13/2024,155.44,0.18,7,30.21
ORD87096,PROD0061,CUST0982,10/22/2023,993.6,0.29,3,162.84
ORD75883,PROD0107,CUST0095,08/11/2023,164.85,0.03,1,16.95
ORD15260,PROD0053,CUST0045,02/09/2024,1229.24,0.25,7,124.01
ORD78084,PROD0040,CUST0849,01/21/2024,762.7,0.16,3,96.17
ORD31307,PROD0120,CUST0798,01/12/2024,1801.72,0.05,5,153.1
ORD86966,PROD0087,CUST0697,12/17/2023,1094.06,0.3,9,120.52
ORD21261,PROD0021,CUST0069,07/07/2023,1248,0.18,5,101.35
ORD76456,PROD0010,CUST0351,11/11/2023,401.34,0.12,1,22.75
ORD82549,PROD0072,CUST0106,09/05/2023,2330.35,0.06,5,536.65
ORD68179,PROD0104,CUST0689,01/11/2024,519.69,0.24,5,79.93
ORD53202,PROD0025,CUST0550,03/02/2024,158.99,0.05,4,36.94
ORD60833,PROD0017,CUST0126,12/23/2023,249.16,0.09,2,60.57
ORD36371,PROD0081,CUST0825,05/04/2024,657.92,0.11,2,33.99
ORD99867,PROD0050,CUST0088,03/20/2024,221.79,0.09,9,27.19
ORD21190,PROD0013,CUST0817,04/22/2024,979.21,0.03,5,49.52
ORD80850,PROD0007,CUST0598,11/01/2023,2625.31,0.09,8,385.1
ORD47856,PROD0042,CUST0871,11/26/2023,114.13,0.17,1,7.63
ORD26628,PROD0058,CUST0348,03/31/2024,3655.72,0.05,9,200.56
ORD56247,PROD0025,CUST0553,02/24/2024,233.47,0.07,6,57.65
ORD15327,PROD0094,CUST0187,07/10/2023,2116.58,0.12,5,300.91
ORD29759,PROD0084,CUST0710,11/24/2023,510.34,0.02,4,78.13
ORD36527,PROD0015,CUST0352,11/23/2023,784.97,0.18,2,195.15
ORD90964,PROD0114,CUST0875,03/19/2024,692.11,0.07,5,88.82
ORD65007,PROD0090,CUST0234,01/06/2024,376.73,0.13,7,46.68
ORD75683,PROD0116,CUST0290,03/07/2024,944.87,0.29,6,136.37
ORD65117,PROD0067,CUST0795,11/07/2023,250.18,0.18,9,53.28
ORD37173,PROD0072,CUST0359,05/11/2024,2255.98,0.09,5,325.39
ORD42689,PROD0029,CUST0184,08/21/2023,2160.11,0.26,7,370.09
ORD94860,PROD0018,CUST0643,02/06/2024,635.57,0.29,3,55.05
ORD32868,PROD0110,CUST0032,09/12/2023,548.72,0.06,3,37.02
ORD49643,PROD0061,CUST0819,10/24/2023,447.82,0.04,1,36.77
ORD87166,PROD0048,CUST0680,06/18/2024,917.35,0.03,3,148.26
ORD83834,PROD0105,CUST0590,06/26/2024,904.09,0.04,9,199.86
ORD47217,PROD0066,CUST0480,07/03/2023,512.31,0.27,2,72.29
ORD79225,PROD0036,CUST0467,09/30/2023,1609.52,0.2,5,324.88
ORD22131,PROD0119,CUST0420,03/01/2024,611.21,0.22,8,53.42
ORD83058,PROD0020,CUST0054,06/03/2024,2730.48,0.23,8,257.35
ORD67704,PROD0002,CUST0383,11/13/2023,276.61,0.25,1,57.22
ORD15998,PROD0064,CUST0064,07/30/2023,1083.78,0.1,9,159.62
ORD16454,PROD0060,CUST0808,12/31/2023,1356.22,0.12,9,92.96
ORD72450,PROD0113,CUST0278,02/09/2024,68.56,0.06,1,12.32
ORD90570,PROD0051,CUST0226,04/27/2024,318.44,0.29,1,37.07
ORD27527,PROD0064,CUST0930,02/17/2024,917.87,0.02,7,160.07
ORD26572,PROD0004,CUST0838,05/11/2024,382.37,0.2,2,90.71
ORD81926,PROD0005,CUST0487,02/02/2024,497.7,0.2,4,68.05
ORD74613,PROD0077,CUST0201,06/02/2024,626.29,0.28,3,64.49
ORD18555,PROD0004,CUST0901,03/04/2024,473.18,0.01,2,67.89
ORD15293,PROD0078,CUST0789,02/08/2024,494.96,0.26,2,91.23
ORD49857,PROD0116,CUST0729,11/29/2023,887.2,0.2,5,128.97
ORD18990,PROD0059,CUST0296,07/26/2023,131.33,0.04,5,19.32
ORD56865,PROD0112,CUST0064,10/20/2023,863.41,0.3,3,138.29
ORD95590,PROD0071,CUST0095,08/22/2023,3792.62,0.06,9,912.98
ORD69968,PROD0118,CUST0447,06/28/2024,371.96,0.08,2,29.36
ORD37460,PROD0035,CUST0650,05/26/2024,2758.69,0.05,7,335.82
ORD96662,PROD0008,CUST0114,09/19/2023,298.66,0,1,26.65
ORD61426,PROD0029,CUST0376,03/06/2024,3135.92,0.06,8,162.31
ORD42824,PROD0058,CUST0226,03/26/2024,1192.92,0.07,3,268.95
ORD27220,PROD0053,CUST0344,05/21/2024,166.24,0.29,1,40.95
ORD55911,PROD0099,CUST0863,12/06/2023,911.56,0.17,9,147.82
ORD42109,PROD0037,CUST0308,12/27/2023,1248.87,0.02,4,135.21
ORD78987,PROD0041,CUST0246,05/19/2024,400.9,0.25,2,57.3
ORD38165,PROD0070,CUST0974,01/08/2024,152.74,0.2,3,28.64
ORD48038,PROD0054,CUST0296,05/28/2024,435.61,0.28,3,34.92
ORD51755,PROD0099,CUST0172,08/07/2023,289.21,0.21,3,24.67
ORD12483,PROD0066,CUST0133,06/22/2024,1031.65,0.02,3,226.41
ORD10426,PROD0084,CUST0134,02/24/2024,208.3,0.2,2,44.43
ORD39241,PROD0112,CUST0823,11/22/2023,3034.29,0.18,9,486.43
ORD83603,PROD0058,CUST0446,09/30/2023,1560.63,0.27,5,148.5
ORD29756,PROD0038,CUST0031,06/12/2024,107.88,0.07,1,25.09
ORD97074,PROD0017,CUST0465,06/14/2024,540.76,0.21,5,120.09
ORD79203,PROD0001,CUST0395,07/12/2023,1564.26,0.02,6,277.14
ORD25065,PROD0068,CUST0042,02/19/2024,1398.26,0.14,6,170.73
ORD50416,PROD0024,CUST0848,12/23/2023,2574.77,0.14,8,497.01
ORD85324,PROD0058,CUST0162,05/09/2024,658.46,0.23,2,114.79
ORD93930,PROD0054,CUST0845,12/12/2023,143.19,0.29,1,28.85
ORD66007,PROD0020,CUST0478,01/07/2024,2327.11,0.25,7,281.92
ORD58907,PROD0038,CUST0462,04/22/2024,863.04,0.07,8,59.23
ORD82887,PROD0099,CUST0722,09/13/2023,236.74,0.03,2,23.65
ORD72491,PROD0090,CUST0600,01/26/2024,215.27,0.13,4,20.97
ORD16379,PROD0028,CUST0673,01/20/2024,634.58,0.14,6,67.68
ORD23884,PROD0094,CUST0045,06/30/2024,2164.68,0.1,5,176.78
ORD82132,PROD0083,CUST0425,07/03/2023,3801.04,0.03,9,810.08
ORD37943,PROD0026,CUST0168,02/17/2024,153.01,0.26,1,15.08
ORD54800,PROD0069,CUST0623,10/22/2023,2142.41,0.11,5,299.9
ORD55309,PROD0092,CUST0871,07/02/2023,274.26,0.11,3,31.43
ORD29576,PROD0050,CUST0785,07/07/2023,216.91,0.11,9,48.37
ORD89558,PROD0106,CUST0899,01/02/2024,149.53,0.27,4,14.85
ORD10200,PROD0113,CUST0998,07/28/2023,207.15,0.29,4,44.82
ORD34116,PROD0075,CUST0348,03/18/2024,1840.16,0,7,184.29
ORD30260,PROD0075,CUST0524,03/29/2024,184.02,0.3,1,23.6
ORD13838,PROD0072,CUST0544,07/29/2023,3257.54,0.27,9,249.08
ORD26965,PROD0090,CUST0992,10/15/2023,523.34,0.06,9,35.61
ORD48362,PROD0104,CUST0243,07/26/2023,97.1,0.29,1,5.03
ORD43130,PROD0015,CUST0956,03/08/2024,2129.95,0.11,5,364.85
ORD69870,PROD0082,CUST0813,12/12/2023,1656.22,0.22,8,342.67
ORD47917,PROD0045,CUST0177,04/10/2024,2510.93,0.28,7,349.09
ORD18845,PROD0007,CUST0455,07/09/2023,2336.82,0.28,9,163.22
ORD86450,PROD0039,CUST0374,02/08/2024,1346.14,0.15,6,158.07
ORD15982,PROD0100,CUST0360,05/16/2024,3728.58,0.09,9,879.68
ORD14144,PROD0110,CUST0838,12/06/2023,385.27,0.01,2,91.29
ORD73613,PROD0082,CUST0792,03/29/2024,1560.67,0.02,6,87.66
ORD62278,PROD0110,CUST0910,12/15/2023,1015.71,0.13,6,221.23
ORD35991,PROD0075,CUST0496,11/06/2023,1490.53,0.19,7,231.96
ORD32595,PROD0099,CUST0736,11/07/2023,519.85,0.29,6,59.58
ORD48249,PROD0081,CUST0537,09/17/2023,365.92,0.01,1,26.99
ORD66504,PROD0092,CUST0381,10/23/2023,443.75,0.28,6,45.01
ORD70564,PROD0091,CUST0840,01/12/2024,549.92,0.22,2,68.93
ORD36899,PROD0076,CUST0024,05/05/2024,363.35,0.2,1,90.57
ORD53880,PROD0115,CUST0707,06/09/2024,117.22,0.12,7,20.6
ORD10288,PROD0088,CUST0878,05/16/2024,564.97,0.11,5,129.53
ORD47538,PROD0015,CUST0336,09/05/2023,3446.21,0.2,9,598.63
ORD48263,PROD0112,CUST0488,08/11/2023,772.96,0.06,2,113.53
ORD56404,PROD0108,CUST0277,05/19/2024,477.66,0.16,2,56.97
ORD38874,PROD0104,CUST0206,08/22/2023,109.41,0.2,1,25.8
ORD51677,PROD0014,CUST0506,12/28/2023,204.39,0.04,3,21.48
ORD75346,PROD0107,CUST0493,06/27/2024,584.63,0.14,4,29.25
ORD11014,PROD0050,CUST0075,01/29/2024,141.36,0.13,6,26.3
ORD34390,PROD0068,CUST0271,12/16/2023,433.57,0.2,2,108.21
ORD99761,PROD0044,CUST0434,04/13/2024,185.5,0.26,1,23.77
ORD31312,PROD0106,CUST0339,01/23/2024,279.61,0.09,6,30.71
ORD26342,PROD0026,CUST0543,04/08/2024,196.43,0.05,1,36.31
ORD60256,PROD0035,CUST0263,10/29/2023,2887.29,0.13,8,249.76
ORD16812,PROD0073,CUST0809,07/19/2023,32.51,0.19,1,7.28
ORD22476,PROD0001,CUST0127,02/17/2024,1250.34,0.06,5,174.12
ORD94984,PROD0026,CUST0315,02/15/2024,293.61,0.29,2,57.59
ORD63789,PROD0118,CUST0738,03/09/2024,1564.64,0.14,9,282.32
ORD58531,PROD0092,CUST0137,10/05/2023,255.77,0.17,3,19.47
ORD86327,PROD0110,CUST0992,11/12/2023,1260.88,0.19,8,66.54
ORD41381,PROD0111,CUST0349,07/16/2023,70.23,0.19,6,12.25
ORD78352,PROD0112,CUST0471,08/24/2023,814.08,0.01,2,81.97
ORD19970,PROD0076,CUST0831,03/10/2024,3229.29,0.21,9,800.67
ORD93603,PROD0081,CUST0881,04/26/2024,2406.23,0.07,7,501.65
ORD13304,PROD0011,CUST0362,11/30/2023,164.03,0.27,7,18.11
ORD62591,PROD0095,CUST0209,09/22/2023,1166.59,0.3,7,252.01
ORD43346,PROD0118,CUST0762,08/17/2023,1216.94,0.14,7,289.98
ORD17451,PROD0097,CUST0761,09/08/2023,24.54,0.02,2,1.62
ORD38000,PROD0034,CUST0002,05/14/2024,440.74,0.08,1,59.63
ORD79535,PROD0052,CUST0737,05/27/2024,353.8,0.18,1,61.43
ORD49058,PROD0060,CUST0953,05/16/2024,477.76,0.07,3,92.03
